Gender,Under 30,Married,Dependents,Referred a Friend,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Churn Label,Age,Number of Dependents,Zip Code,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges
Male,No,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,48.0,3.0,90631.0,67354.0,1.0,15.0,17.0,0.0,20.0,0.0,0.0,259.0
Female,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,51.0,0.0,90638.0,47568.0,0.0,24.0,11.0,0.0,20.0,0.0,0.0,255.0
Female,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,21.0,0.0,90640.0,62425.0,0.0,24.0,18.0,52.0,90.0,0.0,0.0,434.0
Male,No,No,No,No,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,59.0,0.0,90650.0,103214.0,0.0,27.0,19.0,9.0,50.0,0.0,150.0,500.0
Female,Yes,Yes,Yes,Yes,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,24.0,2.0,90670.0,16271.0,5.0,71.0,48.0,51.0,87.0,0.0,0.0,3414.0
Male,No,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,48.0,2.0,90680.0,29694.0,6.0,67.0,9.0,0.0,21.0,0.0,0.0,591.0
Female,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,64.0,0.0,90701.0,16398.0,8.0,63.0,11.0,23.0,109.0,0.0,0.0,672.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,50.0,0.0,90703.0,51556.0,0.0,1.0,32.0,0.0,20.0,0.0,0.0,32.0
Male,No,No,No,No,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,51.0,0.0,90704.0,3699.0,0.0,4.0,18.0,22.0,56.0,0.0,0.0,71.0
Male,No,Yes,Yes,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,61.0,2.0,90712.0,30173.0,5.0,52.0,17.0,12.0,79.0,0.0,0.0,860.0
Male,No,No,No,No,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,35.0,0.0,90713.0,27563.0,0.0,10.0,3.0,0.0,24.0,0.0,0.0,30.0
Male,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,No,56.0,0.0,90715.0,20890.0,0.0,68.0,11.0,7.0,101.0,0.0,0.0,763.0
Female,No,Yes,No,Yes,No,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,No,58.0,0.0,90720.0,21343.0,4.0,52.0,0.0,8.0,35.0,0.0,0.0,0.0
Male,No,Yes,No,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,No,40.0,0.0,90731.0,58639.0,0.0,70.0,43.0,21.0,79.0,0.0,0.0,3042.0
Male,No,No,No,No,No,No,Yes,Cable,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,No,47.0,0.0,90732.0,21279.0,0.0,43.0,0.0,4.0,35.0,0.0,0.0,0.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,31.0,0.0,90740.0,24180.0,0.0,52.0,22.0,0.0,20.0,0.0,0.0,1143.0
Female,No,No,No,No,No,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,No,58.0,0.0,90742.0,1107.0,0.0,12.0,0.0,7.0,50.0,0.0,0.0,0.0
Female,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,No,25.0,1.0,90743.0,174.0,7.0,56.0,7.0,76.0,69.0,0.0,110.0,409.0
Male,No,No,Yes,No,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,56.0,1.0,90744.0,53323.0,0.0,10.0,30.0,19.0,62.0,0.0,0.0,300.0
Male,No,No,No,No,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,53.0,0.0,90745.0,55486.0,0.0,42.0,9.0,14.0,80.0,23.0,0.0,397.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,43.0,0.0,90803.0,31352.0,0.0,27.0,3.0,0.0,19.0,30.0,0.0,70.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,36.0,0.0,90806.0,49647.0,0.0,1.0,8.0,0.0,20.0,0.0,0.0,8.0
Female,No,Yes,Yes,Yes,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,55.0,1.0,90813.0,63136.0,5.0,69.0,21.0,0.0,26.0,28.0,0.0,1448.0
Male,No,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,38.0,2.0,90814.0,19034.0,6.0,14.0,27.0,0.0,20.0,6.0,0.0,378.0
Male,No,Yes,No,Yes,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,31.0,0.0,90815.0,38902.0,6.0,57.0,15.0,15.0,56.0,35.0,0.0,882.0
Female,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,58.0,1.0,90822.0,425.0,9.0,72.0,33.0,16.0,118.0,48.0,0.0,2403.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,63.0,0.0,91001.0,36243.0,0.0,48.0,32.0,0.0,20.0,0.0,0.0,1538.0
Female,No,Yes,Yes,Yes,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,No,35.0,3.0,91006.0,30028.0,9.0,4.0,42.0,53.0,79.0,37.0,0.0,168.0
Male,No,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,31.0,1.0,91007.0,30933.0,10.0,31.0,10.0,0.0,21.0,44.0,0.0,296.0
Female,Yes,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,28.0,0.0,91016.0,41067.0,0.0,1.0,42.0,0.0,20.0,0.0,0.0,42.0
Male,Yes,Yes,No,Yes,No,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,22.0,0.0,91030.0,23984.0,5.0,3.0,0.0,41.0,30.0,0.0,0.0,0.0
Female,No,No,Yes,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,56.0,2.0,91040.0,18752.0,0.0,72.0,15.0,0.0,20.0,26.0,0.0,1095.0
Male,No,No,Yes,No,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,57.0,1.0,91042.0,26753.0,0.0,29.0,0.0,21.0,45.0,12.0,0.0,0.0
Male,Yes,Yes,Yes,No,Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,25.0,3.0,91101.0,16812.0,0.0,13.0,6.0,59.0,45.0,37.0,90.0,80.0
Female,No,No,No,No,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,64.0,0.0,91104.0,38460.0,0.0,11.0,3.0,21.0,51.0,0.0,0.0,32.0
Female,No,No,Yes,No,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,No,59.0,1.0,91105.0,10253.0,0.0,21.0,0.0,11.0,53.0,19.0,0.0,0.0
Female,No,No,No,No,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,62.0,0.0,91106.0,23742.0,0.0,19.0,12.0,0.0,25.0,2.0,0.0,225.0
Male,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,24.0,3.0,91201.0,23981.0,8.0,35.0,48.0,73.0,110.0,32.0,0.0,1690.0
Male,No,No,Yes,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,55.0,3.0,91202.0,21990.0,0.0,25.0,3.0,0.0,21.0,22.0,0.0,77.0
Female,No,No,No,No,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,53.0,0.0,91204.0,17015.0,0.0,67.0,17.0,0.0,26.0,46.0,0.0,1120.0
Male,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,No,56.0,2.0,91207.0,9864.0,4.0,72.0,28.0,30.0,108.0,0.0,30.0,2007.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,57.0,0.0,91208.0,16910.0,0.0,43.0,3.0,0.0,20.0,15.0,0.0,137.0
Female,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,51.0,2.0,91214.0,29110.0,5.0,55.0,20.0,19.0,85.0,14.0,0.0,1106.0
Male,Yes,No,No,No,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,26.0,0.0,91302.0,23661.0,0.0,27.0,35.0,26.0,69.0,23.0,0.0,944.0
Female,No,No,No,No,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,40.0,0.0,91303.0,23519.0,0.0,13.0,26.0,28.0,70.0,9.0,0.0,340.0
Female,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,63.0,0.0,91304.0,49242.0,0.0,70.0,23.0,17.0,111.0,46.0,0.0,1620.0
Female,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,24.0,3.0,91307.0,23637.0,1.0,19.0,37.0,52.0,89.0,0.0,0.0,701.0
Female,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,50.0,0.0,91311.0,35325.0,0.0,20.0,25.0,25.0,89.0,15.0,30.0,495.0
Male,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,No,59.0,1.0,91316.0,27614.0,11.0,43.0,42.0,25.0,91.0,25.0,0.0,1815.0
Male,No,Yes,Yes,Yes,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,33.0,1.0,91320.0,37779.0,1.0,5.0,15.0,19.0,90.0,17.0,0.0,75.0
Female,No,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,39.0,0.0,91324.0,25751.0,1.0,40.0,31.0,0.0,19.0,46.0,0.0,1255.0
Male,No,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,54.0,3.0,91325.0,32307.0,1.0,6.0,41.0,0.0,20.0,0.0,0.0,248.0
Male,No,No,No,No,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,38.0,0.0,91326.0,28067.0,0.0,39.0,38.0,19.0,100.0,0.0,0.0,1480.0
Male,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,No,62.0,2.0,91345.0,17112.0,1.0,72.0,28.0,18.0,70.0,25.0,0.0,2043.0
Male,No,Yes,No,Yes,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,36.0,0.0,91351.0,59259.0,1.0,72.0,36.0,0.0,26.0,6.0,0.0,2594.0
Female,No,No,No,No,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,No,36.0,0.0,91352.0,46639.0,0.0,3.0,37.0,22.0,71.0,3.0,0.0,111.0
Female,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,45.0,0.0,91355.0,24977.0,1.0,59.0,21.0,26.0,93.0,36.0,0.0,1226.0
Female,Yes,No,No,No,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,24.0,0.0,91361.0,18735.0,0.0,4.0,22.0,41.0,51.0,0.0,0.0,88.0
Male,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,20.0,0.0,91364.0,25988.0,0.0,27.0,26.0,69.0,81.0,30.0,130.0,689.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,49.0,0.0,91367.0,36123.0,0.0,4.0,27.0,0.0,21.0,0.0,0.0,108.0
Male,No,Yes,Yes,Yes,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,59.0,3.0,91377.0,14814.0,1.0,60.0,40.0,76.0,79.0,0.0,0.0,2386.0
Female,Yes,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,26.0,1.0,91381.0,9937.0,1.0,8.0,43.0,0.0,19.0,0.0,0.0,341.0
Male,No,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,54.0,3.0,91384.0,22177.0,1.0,8.0,13.0,0.0,20.0,0.0,0.0,107.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,64.0,0.0,91401.0,40376.0,0.0,35.0,43.0,0.0,20.0,0.0,0.0,1498.0
Female,No,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,48.0,3.0,91403.0,22085.0,1.0,53.0,44.0,0.0,21.0,0.0,0.0,2317.0
Female,No,No,No,No,No,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,49.0,0.0,91406.0,50047.0,0.0,15.0,0.0,23.0,39.0,0.0,0.0,0.0
Male,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,No,44.0,0.0,91411.0,23646.0,1.0,67.0,38.0,23.0,88.0,0.0,0.0,2519.0
Male,No,No,Yes,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,37.0,1.0,91504.0,25882.0,0.0,1.0,9.0,0.0,19.0,0.0,0.0,9.0
Male,Yes,No,No,No,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,No,27.0,0.0,91505.0,29245.0,0.0,5.0,31.0,41.0,56.0,0.0,0.0,155.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,No,42.0,0.0,91506.0,18539.0,0.0,13.0,16.0,0.0,20.0,0.0,0.0,213.0
Male,No,No,No,No,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,No,39.0,0.0,91602.0,16996.0,0.0,29.0,13.0,24.0,90.0,0.0,10.0,375.0
Female,No,Yes,Yes,Yes,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,No,33.0,4.0,91606.0,45358.0,1.0,18.0,18.0,30.0,56.0,0.0,0.0,332.0
Female,No,Yes,No,Yes,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,No,61.0,0.0,91607.0,27453.0,1.0,2.0,27.0,23.0,69.0,0.0,0.0,55.0
Male,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,19.0,1.0,91701.0,39064.0,1.0,30.0,10.0,48.0,84.0,0.0,0.0,307.0
Male,No,No,Yes,No,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,No,37.0,2.0,91702.0,57775.0,0.0,66.0,32.0,17.0,66.0,0.0,0.0,2120.0
Male,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,No,32.0,2.0,91706.0,76890.0,1.0,38.0,26.0,19.0,95.0,0.0,0.0,982.0
Male,No,Yes,Yes,Yes,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,41.0,3.0,91709.0,66754.0,1.0,44.0,38.0,24.0,62.0,0.0,0.0,1658.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,46.0,0.0,91711.0,34716.0,0.0,2.0,17.0,0.0,20.0,0.0,0.0,34.0
Female,No,No,No,No,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,No,55.0,0.0,91722.0,33817.0,0.0,42.0,39.0,20.0,68.0,0.0,0.0,1651.0
Female,No,Yes,Yes,Yes,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,56.0,2.0,91723.0,17554.0,1.0,58.0,30.0,0.0,25.0,0.0,0.0,1711.0
Male,No,Yes,Yes,Yes,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,38.0,1.0,91724.0,25068.0,1.0,58.0,48.0,24.0,93.0,0.0,0.0,2766.0
Female,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,55.0,0.0,91731.0,30211.0,0.0,71.0,50.0,19.0,111.0,0.0,0.0,3516.0
Female,No,Yes,No,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,No,35.0,0.0,91739.0,12937.0,1.0,48.0,45.0,13.0,61.0,0.0,100.0,2147.0
Female,Yes,Yes,No,Yes,Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,No,23.0,0.0,91741.0,24973.0,1.0,8.0,24.0,41.0,66.0,0.0,0.0,189.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,32.0,0.0,91745.0,53686.0,0.0,67.0,15.0,0.0,20.0,0.0,0.0,1026.0
Male,No,No,No,No,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,39.0,0.0,91750.0,35530.0,0.0,49.0,24.0,18.0,75.0,0.0,0.0,1167.0
Female,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,60.0,0.0,91752.0,18980.0,0.0,52.0,29.0,30.0,95.0,0.0,0.0,1520.0
Female,Yes,Yes,No,Yes,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,One Year,Yes,Credit Card,No,20.0,0.0,91754.0,33280.0,7.0,63.0,35.0,46.0,81.0,0.0,0.0,2174.0
Female,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,50.0,1.0,91755.0,26933.0,4.0,68.0,48.0,23.0,89.0,0.0,0.0,3258.0
Female,No,Yes,No,Yes,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,No,51.0,0.0,91759.0,47.0,4.0,31.0,1.0,15.0,49.0,0.0,100.0,37.0
Female,No,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,41.0,0.0,91761.0,56280.0,8.0,64.0,20.0,0.0,19.0,0.0,0.0,1279.0
Female,No,Yes,No,Yes,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,37.0,0.0,91762.0,54254.0,5.0,62.0,45.0,5.0,104.0,0.0,0.0,2787.0
Female,No,Yes,No,Yes,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,40.0,0.0,91765.0,46532.0,7.0,21.0,15.0,25.0,86.0,0.0,0.0,311.0
Female,No,Yes,Yes,Yes,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,64.0,3.0,91766.0,69974.0,1.0,72.0,39.0,0.0,25.0,0.0,0.0,2830.0
Female,No,Yes,Yes,Yes,No,No,Yes,Cable,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,57.0,1.0,91767.0,46626.0,3.0,32.0,0.0,14.0,35.0,0.0,0.0,0.0
Female,No,No,Yes,No,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,No,47.0,3.0,91770.0,61623.0,0.0,34.0,33.0,21.0,105.0,0.0,110.0,1120.0
Female,No,Yes,Yes,Yes,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,38.0,3.0,91780.0,32718.0,5.0,35.0,19.0,0.0,24.0,0.0,0.0,660.0
Female,No,Yes,Yes,Yes,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,57.0,1.0,91784.0,23331.0,5.0,3.0,24.0,17.0,81.0,0.0,0.0,71.0
Male,Yes,No,No,No,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,No,24.0,0.0,91786.0,48827.0,0.0,3.0,25.0,59.0,90.0,0.0,0.0,75.0
Male,No,No,No,No,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,37.0,0.0,91789.0,45118.0,0.0,53.0,5.0,24.0,61.0,0.0,0.0,255.0
Female,No,Yes,No,Yes,No,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,40.0,0.0,91790.0,44099.0,2.0,4.0,0.0,13.0,29.0,0.0,0.0,0.0
Female,No,Yes,Yes,Yes,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,53.0,2.0,91791.0,30458.0,2.0,48.0,36.0,29.0,100.0,0.0,0.0,1737.0
Male,No,Yes,Yes,No,No,No,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,No,41.0,1.0,91803.0,30635.0,0.0,54.0,0.0,19.0,46.0,0.0,90.0,0.0
Male,No,No,No,No,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,49.0,0.0,91902.0,17389.0,0.0,62.0,49.0,2.0,80.0,0.0,0.0,3021.0
Male,No,Yes,Yes,Yes,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,No,36.0,3.0,91905.0,1509.0,10.0,22.0,9.0,57.0,100.0,0.0,0.0,199.0
Female,No,No,No,No,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,No,37.0,0.0,91911.0,71126.0,0.0,30.0,23.0,18.0,69.0,0.0,0.0,679.0
Male,No,Yes,No,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,No,50.0,0.0,91914.0,2606.0,6.0,35.0,46.0,13.0,69.0,0.0,0.0,1609.0
Male,No,No,Yes,No,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,61.0,1.0,91916.0,1587.0,0.0,30.0,0.0,17.0,44.0,0.0,0.0,0.0
Female,No,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,36.0,3.0,91917.0,727.0,3.0,25.0,3.0,0.0,19.0,0.0,0.0,70.0
Female,Yes,Yes,No,Yes,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,No,21.0,0.0,91934.0,699.0,6.0,1.0,16.0,59.0,54.0,0.0,0.0,16.0
Male,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,36.0,2.0,91935.0,8759.0,0.0,70.0,27.0,17.0,115.0,0.0,0.0,1867.0
Female,No,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,32.0,3.0,91941.0,44652.0,9.0,57.0,27.0,0.0,20.0,0.0,0.0,1520.0
Male,No,No,No,No,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,35.0,0.0,91942.0,24005.0,0.0,9.0,12.0,14.0,86.0,0.0,0.0,104.0
